densidad,idx,solucion,tiempo,archivo
0.8,27,6,0.863312,new_3000_dataset/erdos_n3000_p0c0.8_27.graph
0.8,28,7,1.0046,new_3000_dataset/erdos_n3000_p0c0.8_28.graph
0.8,29,6,0.915714,new_3000_dataset/erdos_n3000_p0c0.8_29.graph
0.8,30,6,0.922861,new_3000_dataset/erdos_n3000_p0c0.8_30.graph
0.9,1,4,0.89645,new_3000_dataset/erdos_n3000_p0c0.9_1.graph
0.9,2,5,0.904814,new_3000_dataset/erdos_n3000_p0c0.9_2.graph
0.9,3,5,0.938288,new_3000_dataset/erdos_n3000_p0c0.9_3.graph
0.9,4,4,0.910811,new_3000_dataset/erdos_n3000_p0c0.9_4.graph
0.9,5,4,1.03214,new_3000_dataset/erdos_n3000_p0c0.9_5.graph
0.9,6,4,0.914782,new_3000_dataset/erdos_n3000_p0c0.9_6.graph
0.9,7,5,0.932732,new_3000_dataset/erdos_n3000_p0c0.9_7.graph
0.9,8,5,0.961086,new_3000_dataset/erdos_n3000_p0c0.9_8.graph
0.9,9,5,1.08155,new_3000_dataset/erdos_n3000_p0c0.9_9.graph
0.9,10,4,0.976981,new_3000_dataset/erdos_n3000_p0c0.9_10.graph
0.9,11,5,1.02703,new_3000_dataset/erdos_n3000_p0c0.9_11.graph
0.9,12,5,0.999645,new_3000_dataset/erdos_n3000_p0c0.9_12.graph
0.9,13,5,1.03765,new_3000_dataset/erdos_n3000_p0c0.9_13.graph
0.9,14,5,0.971767,new_3000_dataset/erdos_n3000_p0c0.9_14.graph
0.9,15,4,0.951592,new_3000_dataset/erdos_n3000_p0c0.9_15.graph
0.9,16,5,0.955649,new_3000_dataset/erdos_n3000_p0c0.9_16.graph
0.9,17,4,0.895101,new_3000_dataset/erdos_n3000_p0c0.9_17.graph
0.9,18,5,0.995114,new_3000_dataset/erdos_n3000_p0c0.9_18.graph
0.9,19,5,1.20515,new_3000_dataset/erdos_n3000_p0c0.9_19.graph
0.9,20,5,0.914863,new_3000_dataset/erdos_n3000_p0c0.9_20.graph
0.9,21,5,0.875928,new_3000_dataset/erdos_n3000_p0c0.9_21.graph
0.9,22,4,0.912577,new_3000_dataset/erdos_n3000_p0c0.9_22.graph
0.9,23,4,0.963455,new_3000_dataset/erdos_n3000_p0c0.9_23.graph
0.9,24,5,1.04997,new_3000_dataset/erdos_n3000_p0c0.9_24.graph
0.9,25,5,0.958011,new_3000_dataset/erdos_n3000_p0c0.9_25.graph
0.9,26,4,0.964563,new_3000_dataset/erdos_n3000_p0c0.9_26.graph
0.9,27,5,0.877771,new_3000_dataset/erdos_n3000_p0c0.9_27.graph
0.9,28,5,0.900565,new_3000_dataset/erdos_n3000_p0c0.9_28.graph
0.9,29,4,0.876074,new_3000_dataset/erdos_n3000_p0c0.9_29.graph
0.9,30,4,0.908688,new_3000_dataset/erdos_n3000_p0c0.9_30.graph
