densidad,idx,solucion,tiempo,archivo
0.6,30,11,0.564761,new_3000_dataset/erdos_n3000_p0c0.6_30.graph
0.7,1,9,0.633561,new_3000_dataset/erdos_n3000_p0c0.7_1.graph
0.7,2,10,0.635469,new_3000_dataset/erdos_n3000_p0c0.7_2.graph
0.7,3,9,0.649478,new_3000_dataset/erdos_n3000_p0c0.7_3.graph
0.7,4,9,0.677865,new_3000_dataset/erdos_n3000_p0c0.7_4.graph
0.7,5,8,0.698279,new_3000_dataset/erdos_n3000_p0c0.7_5.graph
0.7,6,8,0.682254,new_3000_dataset/erdos_n3000_p0c0.7_6.graph
0.7,7,9,0.656459,new_3000_dataset/erdos_n3000_p0c0.7_7.graph
0.7,8,9,0.699367,new_3000_dataset/erdos_n3000_p0c0.7_8.graph
0.7,9,9,0.63877,new_3000_dataset/erdos_n3000_p0c0.7_9.graph
0.7,10,9,0.665084,new_3000_dataset/erdos_n3000_p0c0.7_10.graph
0.7,11,9,0.662573,new_3000_dataset/erdos_n3000_p0c0.7_11.graph
0.7,12,9,0.652621,new_3000_dataset/erdos_n3000_p0c0.7_12.graph
0.7,13,8,0.630425,new_3000_dataset/erdos_n3000_p0c0.7_13.graph
0.7,14,9,0.696823,new_3000_dataset/erdos_n3000_p0c0.7_14.graph
0.7,15,8,0.656899,new_3000_dataset/erdos_n3000_p0c0.7_15.graph
0.7,16,9,0.641062,new_3000_dataset/erdos_n3000_p0c0.7_16.graph
0.7,17,9,0.627717,new_3000_dataset/erdos_n3000_p0c0.7_17.graph
0.7,18,10,0.6312,new_3000_dataset/erdos_n3000_p0c0.7_18.graph
0.7,19,10,0.644571,new_3000_dataset/erdos_n3000_p0c0.7_19.graph
0.7,20,9,0.632642,new_3000_dataset/erdos_n3000_p0c0.7_20.graph
0.7,21,9,0.636686,new_3000_dataset/erdos_n3000_p0c0.7_21.graph
0.7,22,9,0.638595,new_3000_dataset/erdos_n3000_p0c0.7_22.graph
0.7,23,9,0.633115,new_3000_dataset/erdos_n3000_p0c0.7_23.graph
0.7,24,8,0.652931,new_3000_dataset/erdos_n3000_p0c0.7_24.graph
0.7,25,9,0.617038,new_3000_dataset/erdos_n3000_p0c0.7_25.graph
0.7,26,8,0.630203,new_3000_dataset/erdos_n3000_p0c0.7_26.graph
0.7,27,9,0.634247,new_3000_dataset/erdos_n3000_p0c0.7_27.graph
0.7,28,8,0.648804,new_3000_dataset/erdos_n3000_p0c0.7_28.graph
0.7,29,9,0.652039,new_3000_dataset/erdos_n3000_p0c0.7_29.graph
0.7,30,9,0.620599,new_3000_dataset/erdos_n3000_p0c0.7_30.graph
0.8,1,7,0.709184,new_3000_dataset/erdos_n3000_p0c0.8_1.graph
0.8,2,7,0.706443,new_3000_dataset/erdos_n3000_p0c0.8_2.graph
0.8,3,7,0.705063,new_3000_dataset/erdos_n3000_p0c0.8_3.graph
0.8,4,6,0.753673,new_3000_dataset/erdos_n3000_p0c0.8_4.graph
0.8,5,7,0.721405,new_3000_dataset/erdos_n3000_p0c0.8_5.graph
0.8,6,6,0.724932,new_3000_dataset/erdos_n3000_p0c0.8_6.graph
0.8,7,8,0.706303,new_3000_dataset/erdos_n3000_p0c0.8_7.graph
0.8,8,6,0.733965,new_3000_dataset/erdos_n3000_p0c0.8_8.graph
0.8,9,6,0.70227,new_3000_dataset/erdos_n3000_p0c0.8_9.graph
0.8,10,7,0.688734,new_3000_dataset/erdos_n3000_p0c0.8_10.graph
0.8,11,6,0.714987,new_3000_dataset/erdos_n3000_p0c0.8_11.graph
0.8,12,6,0.709851,new_3000_dataset/erdos_n3000_p0c0.8_12.graph
0.8,13,7,0.804132,new_3000_dataset/erdos_n3000_p0c0.8_13.graph
0.8,14,7,0.741812,new_3000_dataset/erdos_n3000_p0c0.8_14.graph
0.8,15,7,0.751197,new_3000_dataset/erdos_n3000_p0c0.8_15.graph
0.8,16,7,0.722029,new_3000_dataset/erdos_n3000_p0c0.8_16.graph
0.8,17,7,0.737216,new_3000_dataset/erdos_n3000_p0c0.8_17.graph
0.8,18,6,0.696013,new_3000_dataset/erdos_n3000_p0c0.8_18.graph
0.8,19,7,0.732692,new_3000_dataset/erdos_n3000_p0c0.8_19.graph
0.8,20,7,0.752316,new_3000_dataset/erdos_n3000_p0c0.8_20.graph
0.8,21,7,0.743039,new_3000_dataset/erdos_n3000_p0c0.8_21.graph
0.8,22,7,0.689168,new_3000_dataset/erdos_n3000_p0c0.8_22.graph
0.8,23,7,0.688322,new_3000_dataset/erdos_n3000_p0c0.8_23.graph
0.8,24,6,0.691834,new_3000_dataset/erdos_n3000_p0c0.8_24.graph
0.8,25,7,0.701832,new_3000_dataset/erdos_n3000_p0c0.8_25.graph
0.8,26,6,0.75089,new_3000_dataset/erdos_n3000_p0c0.8_26.graph
0.8,27,7,0.71513,new_3000_dataset/erdos_n3000_p0c0.8_27.graph
0.8,28,7,0.750192,new_3000_dataset/erdos_n3000_p0c0.8_28.graph
0.8,29,7,0.736606,new_3000_dataset/erdos_n3000_p0c0.8_29.graph
